65;131;189;226;land;true;plains;1
66;229;201;226;land;true;plains;1
67;222;165;194;land;false;hills;1
68;206;175;134;land;false;hills;1
69;169;242;192;land;false;plains;1
70;196;198;253;land;false;mountain;1
71;165;229;137;land;false;mountain;1
72;147;213;197;land;false;mountain;1
73;198;211;178;land;false;mountain;1
74;193;112;207;land;false;mountain;1
75;136;180;188;land;false;mountain;1
76;153;228;141;land;false;mountain;1
77;114;253;158;land;false;mountain;1
78;106;241;208;land;false;plains;1
79;232;71;248;land;true;plains;1
80;251;208;253;land;false;mountain;1
81;189;170;198;land;true;mountain;1
82;228;218;131;land;false;mountain;1
83;202;125;180;land;false;mountain;1
84;225;110;240;land;false;plains;1
85;217;248;252;land;false;hills;1
86;211;243;105;land;false;urban;1
87;127;158;227;land;false;hills;1
88;234;203;69;land;true;plains;1
89;155;198;188;land;false;plains;1
90;254;109;177;land;false;hills;1
91;202;59;248;land;false;plains;1
92;243;245;129;land;false;mountain;1
93;126;222;178;land;false;hills;1
94;103;250;209;land;false;forest;1
95;207;179;126;land;false;mountain;1
96;169;242;130;land;false;hills;1
97;159;177;172;land;false;mountain;1
98;211;119;186;land;false;mountain;1
99;250;186;152;land;false;mountain;1
100;41;231;253;land;false;plains;1
101;251;218;195;land;false;plains;1
102;154;172;228;land;false;mountain;1
103;104;208;235;land;false;plains;1
104;253;67;212;land;false;forest;1
105;165;121;215;land;false;mountain;1
106;175;218;249;land;false;plains;1
107;55;249;220;land;false;mountain;1
108;228;216;233;land;false;hills;1
109;217;244;160;land;false;mountain;1
110;132;232;208;land;true;plains;1
111;206;197;131;land;false;plains;1
112;42;240;243;land;false;hills;1
113;185;100;247;land;false;forest;1
114;214;78;240;land;false;plains;1
115;220;45;240;land;false;hills;1
116;68;223;238;land;false;hills;1
117;249;84;222;land;false;hills;1
118;219;230;102;land;false;hills;1
119;247;139;187;land;false;hills;1
120;191;230;247;land;false;mountain;1
121;206;147;181;land;false;mountain;1
122;52;218;252;land;false;plains;1
123;174;212;177;land;false;plains;1
124;129;152;230;land;false;mountain;1
125;143;210;244;land;true;mountain;1
126;223;186;159;land;true;plains;1
127;209;206;120;land;false;plains;1
128;224;236;176;land;false;forest;1
129;230;174;225;land;false;mountain;1
130;236;161;129;land;false;urban;1
131;175;194;179;land;false;hills;1
132;253;138;227;land;false;mountain;1
133;198;162;171;land;false;mountain;1
134;72;207;228;land;false;plains;1
135;161;217;184;land;false;hills;1
136;96;222;221;land;false;mountain;1
137;203;196;141;land;false;mountain;1
138;237;99;194;land;false;plains;1
139;182;172;217;land;false;hills;1
140;240;157;145;land;false;mountain;1
141;86;237;202;land;false;plains;1
142;204;240;220;land;false;plains;1
143;236;212;100;land;false;hills;1
144;189;227;189;land;false;mountain;1
145;183;231;108;land;false;mountain;1
146;210;81;222;land;false;plains;1
147;208;183;175;land;false;mountain;1
148;160;233;247;land;false;mountain;1
149;45;252;230;land;false;mountain;1
150;197;211;124;land;false;hills;1
151;253;133;191;land;false;hills;1
152;79;214;249;land;false;plains;1
153;190;102;219;land;false;hills;1
154;88;199;238;land;false;mountain;1
155;193;232;118;land;false;plains;1
156;215;153;157;land;false;hills;1
157;243;201;243;land;false;plains;1
158;156;187;231;land;false;mountain;1
159;230;171;232;land;false;urban;1
160;231;37;235;land;false;mountain;1
161;157;180;187;land;false;mountain;1
162;111;152;239;land;false;mountain;1
163;94;186;233;land;false;plains;1
164;151;200;223;land;false;mountain;1
165;233;194;119;land;false;mountain;1
166;228;150;133;land;false;plains;1
167;216;126;252;land;false;mountain;1
168;176;205;157;land;false;mountain;1
169;240;224;242;land;true;plains;1
170;144;141;227;land;false;plains;1
171;254;224;234;land;false;mountain;1
172;106;221;243;land;false;mountain;1
173;217;218;250;land;false;plains;1
174;249;217;106;land;false;hills;1
175;43;242;218;land;true;plains;1
176;218;232;232;land;false;mountain;1
177;229;73;217;land;false;urban;1
178;249;76;223;land;false;forest;1
179;216;180;167;land;false;mountain;1
180;221;58;253;land;false;plains;1
181;77;209;252;land;false;hills;1
182;223;185;109;land;false;plains;1
183;246;197;204;land;false;hills;1
184;245;237;43;land;false;mountain;1
185;172;214;246;land;false;plains;1
186;216;117;203;land;false;mountain;1
187;177;189;218;land;false;plains;1
188;189;223;220;land;false;urban;1
189;186;194;229;land;false;plains;1
190;163;140;247;land;false;mountain;1
191;185;156;216;land;false;mountain;1
192;160;164;237;land;false;mountain;1
193;219;150;160;land;true;plains;1
194;220;221;253;land;false;plains;1
195;183;176;195;land;false;plains;1
196;227;171;168;land;false;mountain;1
197;108;220;235;land;false;mountain;1
198;221;118;246;land;false;forest;1
199;254;239;218;land;false;plains;1
200;204;198;154;land;false;mountain;1
201;250;68;192;land;false;plains;1
202;187;186;236;land;true;plains;1
203;209;67;236;land;false;forest;1
204;233;213;112;land;false;mountain;1
205;176;178;249;land;false;forest;1
206;227;229;97;land;true;mountain;1
207;211;224;171;land;false;plains;1
208;235;59;230;land;false;plains;1
209;129;223;174;land;false;hills;1
210;220;249;43;land;false;mountain;1
211;210;231;223;land;false;hills;1
212;154;248;184;land;false;mountain;1
213;253;144;250;land;false;hills;1
214;116;203;246;land;false;mountain;1
215;205;240;181;land;false;hills;1
216;172;209;154;land;false;forest;1
217;209;248;173;land;false;plains;1
218;233;251;61;land;false;mountain;1
219;213;148;149;land;false;mountain;1
220;220;234;122;land;false;plains;1
221;254;226;124;land;false;hills;1
222;220;220;108;land;false;hills;1
223;143;198;241;land;false;hills;1
224;123;191;253;land;false;forest;1
225;183;186;228;land;true;hills;1
226;149;248;226;land;false;mountain;1
227;175;237;198;land;false;plains;1
228;248;124;131;land;false;hills;1
229;175;122;254;land;false;hills;1
230;239;230;72;land;false;mountain;1
231;246;74;234;land;false;mountain;1
232;182;230;152;land;false;forest;1
233;124;246;238;land;false;mountain;1
234;151;212;160;land;false;plains;1
235;211;228;102;land;false;mountain;1
236;230;234;166;land;true;urban;1
237;250;98;230;land;false;mountain;1
238;247;109;237;land;false;plains;1
239;136;233;181;land;false;hills;1
240;50;237;238;land;false;plains;1
241;233;65;228;land;false;mountain;1
242;242;196;249;land;false;plains;1
243;249;168;167;land;false;forest;1
244;110;171;220;land;false;mountain;1
245;133;246;136;land;false;hills;1
246;189;126;249;land;false;mountain;1
247;219;100;228;land;true;urban;1
248;150;144;254;land;false;plains;1
249;214;187;158;land;true;hills;1
250;253;116;142;land;false;hills;1
251;144;158;242;land;false;mountain;1
252;141;243;187;land;false;forest;1
253;253;125;127;land;false;hills;1
254;214;175;112;land;false;mountain;1
255;232;94;214;land;true;urban;1
256;238;134;171;land;false;hills;1
257;192;214;240;land;false;hills;1
258;176;212;163;land;true;mountain;1
259;141;230;170;land;false;mountain;1
260;102;184;226;land;false;mountain;1
261;152;174;175;land;false;urban;1
262;205;130;215;land;false;hills;1
263;104;232;208;land;false;hills;1
264;222;223;244;land;true;hills;1
265;89;250;184;land;true;hills;1
266;162;227;228;land;false;plains;1
267;198;237;219;land;false;plains;1
268;152;220;243;land;false;mountain;1
269;170;233;215;land;false;hills;1
270;249;235;153;land;false;mountain;1
271;173;166;167;land;false;plains;1
272;200;99;236;land;false;hills;1
273;139;154;211;land;false;plains;1
274;145;240;233;land;true;mountain;1
275;147;244;180;land;false;plains;1
276;135;165;218;land;false;hills;1
277;227;89;215;land;false;hills;1
278;75;218;241;land;false;hills;1
279;249;143;228;land;false;plains;1
280;248;25;241;land;false;hills;1
281;227;224;250;land;false;plains;1
282;203;193;119;land;false;mountain;1
283;160;182;201;land;false;plains;1
284;193;135;237;land;false;hills;1
285;199;220;179;land;false;hills;1
286;88;188;237;land;true;urban;1
287;189;212;110;land;false;plains;1
288;202;207;208;land;false;hills;1
289;192;227;201;land;false;mountain;1
290;245;135;196;land;false;mountain;1
291;223;233;90;land;false;mountain;1
292;124;182;203;land;false;hills;1
293;206;164;142;land;false;plains;1
294;147;189;198;land;false;hills;1
295;216;174;136;land;false;plains;1
296;222;242;74;land;false;plains;1
297;180;228;216;land;false;hills;1
298;69;241;248;land;false;mountain;1
299;131;217;186;land;false;hills;1
300;117;235;205;land;false;plains;1
301;206;205;248;land;false;forest;1
302;244;63;209;land;false;hills;1
303;174;95;250;land;false;mountain;1
304;164;159;202;land;false;hills;1
305;251;98;154;land;false;mountain;1
306;238;243;164;land;false;hills;1
307;122;228;179;land;false;mountain;1
308;172;251;112;land;false;hills;1
309;209;188;133;land;false;hills;1
310;232;171;222;land;false;hills;1
311;179;248;209;land;false;hills;1
312;249;249;240;land;false;plains;1
313;173;202;208;land;true;hills;1
314;197;110;217;land;false;plains;1
315;224;65;244;land;false;hills;1
316;161;237;190;land;false;hills;1
317;116;230;229;land;false;plains;1
318;218;66;244;land;false;mountain;1
319;193;192;219;land;false;mountain;1
320;142;234;135;land;true;mountain;1
321;150;170;248;land;false;mountain;1
322;240;161;165;land;false;hills;1
323;225;232;147;land;false;mountain;1
324;252;148;133;land;false;mountain;1
325;230;185;104;land;false;hills;1
326;196;203;253;land;false;hills;1
327;213;166;184;land;false;mountain;1
328;251;184;183;land;false;mountain;1
329;76;230;236;land;false;mountain;1
330;244;176;179;land;false;plains;1
331;180;236;124;land;false;mountain;1
332;117;236;205;land;false;hills;1
333;191;211;200;land;false;hills;1
334;221;208;113;land;false;plains;1
335;169;183;221;land;false;plains;1
336;193;160;181;land;false;hills;1
337;174;191;216;land;false;forest;1
338;147;194;238;land;false;hills;1
339;229;213;105;land;false;mountain;1
340;237;245;220;land;true;plains;1
341;232;194;126;land;false;plains;1
342;225;53;239;land;false;hills;1
343;157;155;193;land;false;forest;1
344;236;219;238;land;false;mountain;1
345;225;173;200;land;false;plains;1
346;230;254;74;land;true;plains;1
347;228;58;238;land;false;hills;1
348;191;86;231;land;false;hills;1
349;222;178;249;land;false;mountain;1
350;194;150;204;land;false;hills;1
351;219;169;184;land;false;mountain;1
352;229;240;61;land;false;forest;1
353;171;102;244;land;false;hills;1
354;240;213;217;land;false;hills;1
355;241;104;208;land;true;plains;1
356;243;174;235;land;false;mountain;1
357;230;251;89;land;false;plains;1
358;135;219;212;land;false;plains;1
359;251;80;189;land;true;plains;1
360;236;252;144;land;false;mountain;1
361;161;227;250;land;true;forest;1
362;240;75;240;land;false;plains;1
363;54;239;230;land;false;mountain;1
364;181;132;230;land;false;plains;1
365;166;230;141;land;false;plains;1
366;154;198;243;land;false;plains;1
367;175;252;231;land;true;plains;1
368;173;249;191;land;true;mountain;1
369;148;194;228;land;false;mountain;1
370;222;162;212;land;false;hills;1
371;203;176;233;land;false;plains;1
372;200;153;208;land;false;hills;1
373;79;247;197;land;false;plains;1
374;210;196;245;land;false;hills;1
375;41;251;246;land;false;mountain;1
376;175;157;195;land;false;mountain;1
377;54;242;215;land;false;plains;1
378;177;254;116;land;false;forest;1
379;210;108;233;land;false;plains;1
380;73;252;222;land;false;mountain;1
381;214;155;152;land;false;hills;1
382;175;199;208;land;false;hills;1
383;120;235;165;land;true;plains;1
384;222;225;127;land;false;mountain;1
385;247;90;210;land;false;plains;1
386;231;233;42;land;false;plains;1
387;188;212;188;land;false;plains;1
388;146;225;205;land;false;forest;1
389;153;210;176;land;false;urban;1
390;202;111;244;land;false;mountain;1
391;205;235;77;land;false;mountain;1
392;231;85;211;land;false;mountain;1
393;165;188;243;land;false;hills;1
394;225;71;229;land;true;urban;1
395;202;211;109;land;true;urban;1
396;219;89;212;land;false;plains;1
397;247;253;133;land;false;plains;1
398;156;188;160;land;false;plains;1
399;82;227;212;land;true;plains;1
400;247;68;233;land;false;mountain;1
401;118;211;246;land;true;mountain;1
402;147;168;186;land;false;plains;1
403;242;222;85;land;false;mountain;1
404;154;146;250;land;false;mountain;1
405;197;206;102;land;false;hills;1
406;177;228;184;land;false;hills;1
407;113;198;213;land;false;hills;1
408;204;223;121;land;false;plains;1
409;84;236;249;land;false;mountain;1
410;119;247;233;land;false;hills;1
411;227;125;149;land;false;mountain;1
412;166;165;242;land;false;mountain;1
413;152;252;232;land;false;mountain;1
414;230;223;57;land;false;hills;1
415;243;202;163;land;false;hills;1
416;166;138;241;land;false;mountain;1
417;141;230;183;land;false;hills;1
418;175;132;199;land;false;plains;1
419;171;228;246;land;false;mountain;1
420;253;118;139;land;false;hills;1
421;254;245;44;land;true;plains;1
422;199;253;143;land;false;mountain;1
423;158;213;203;land;false;hills;1
424;228;178;97;land;false;mountain;1
425;159;230;174;land;false;plains;1
426;214;189;231;land;false;plains;1
427;242;192;163;land;false;urban;1
428;214;153;209;land;false;plains;1
429;254;243;146;land;false;plains;1
430;197;201;253;land;true;plains;1
431;69;202;254;land;false;mountain;1
432;246;206;52;land;false;hills;1
433;158;245;119;land;false;hills;1
434;225;132;213;land;false;plains;1
435;76;233;198;land;false;plains;1
436;236;94;234;land;false;plains;1
437;135;243;207;land;false;mountain;1
438;205;183;162;land;false;plains;1
439;214;229;163;land;false;hills;1
440;220;235;214;land;false;plains;1
441;239;185;142;land;false;hills;1
442;188;120;199;land;false;urban;1
443;177;124;216;land;false;mountain;1
444;198;190;126;land;true;hills;1
445;155;240;115;land;true;plains;1
446;213;213;198;land;false;mountain;1
447;240;137;227;land;false;plains;1
448;237;218;119;land;false;urban;1
449;241;110;182;land;false;mountain;1
450;140;250;196;land;false;hills;1
451;117;201;221;land;false;forest;1
452;253;221;124;land;false;plains;1
453;251;209;140;land;false;mountain;1
454;249;77;201;land;false;hills;1
455;188;182;196;land;false;mountain;1
456;145;212;232;land;false;hills;1
457;140;223;230;land;false;hills;1
458;192;230;145;land;false;mountain;1
459;240;207;126;land;false;plains;1
460;159;217;250;land;false;hills;1
461;234;233;215;land;false;mountain;1
462;230;161;166;land;false;mountain;1
463;246;197;215;land;false;mountain;1
464;115;143;250;land;false;plains;1
465;160;189;249;land;false;hills;1
466;220;155;238;land;false;hills;1
467;153;155;225;land;false;mountain;1
468;252;71;241;land;true;hills;1
469;45;230;253;land;false;mountain;1
470;168;231;193;land;true;plains;1
471;61;243;206;land;false;plains;1
472;190;123;197;land;false;hills;1
473;202;239;164;land;false;hills;1
474;103;238;253;land;false;mountain;1
475;170;162;191;land;false;mountain;1
476;111;252;151;land;false;plains;1
477;233;88;200;land;false;hills;1
478;230;131;163;land;false;plains;1
479;43;225;236;land;false;hills;1
480;224;80;243;land;false;mountain;1
481;230;217;133;land;false;plains;1
482;193;227;171;land;false;plains;1
483;170;232;254;land;false;hills;1
484;251;204;138;land;true;plains;1
485;240;241;172;land;false;forest;1
486;208;116;185;land;false;hills;1
487;192;189;164;land;false;mountain;1
488;79;239;207;land;false;hills;1
489;176;249;239;land;false;mountain;1
490;162;221;245;land;false;mountain;1
491;216;246;225;land;false;mountain;1
492;252;116;139;land;false;hills;1
493;195;155;158;land;true;mountain;1
494;140;254;181;land;false;mountain;1
495;127;183;199;land;false;plains;1
496;253;136;154;land;false;plains;1
497;215;68;227;land;false;mountain;1
498;190;247;77;land;false;mountain;1
499;237;134;135;land;true;plains;1
500;152;239;150;land;false;mountain;1
501;173;210;246;land;false;hills;1
502;222;174;127;land;false;forest;1
503;201;204;158;land;false;forest;1
504;215;82;233;land;false;mountain;1
505;190;225;189;land;true;plains;1
506;7;250;246;land;false;mountain;1
507;212;236;232;land;false;mountain;1
508;216;208;212;land;false;hills;1
509;204;247;67;land;false;mountain;1
510;212;57;236;land;false;plains;1
511;158;186;184;land;false;mountain;1
512;208;73;249;land;false;plains;1
513;171;213;169;land;false;hills;1
514;228;141;196;land;false;hills;1
515;113;191;250;land;false;mountain;1
516;119;243;248;land;false;hills;1
517;219;163;195;land;false;hills;1
518;123;176;236;land;false;plains;1
519;248;169;187;land;false;mountain;1
520;101;247;171;land;false;plains;1
521;194;209;181;land;false;plains;1
522;253;130;149;land;false;hills;1
523;144;137;239;land;false;hills;1
524;183;249;128;land;false;plains;1
525;229;230;243;land;false;mountain;1
526;169;167;216;land;false;plains;1
527;218;166;205;land;false;hills;1
528;238;217;65;land;false;plains;1
529;197;225;209;land;true;mountain;1
530;205;156;173;land;false;plains;1
531;253;36;247;land;false;plains;1
532;163;222;135;land;false;mountain;1
533;64;235;223;land;false;mountain;1
534;236;246;91;land;false;mountain;1
535;200;233;81;land;false;mountain;1
536;220;97;190;land;false;mountain;1
537;244;198;212;land;false;hills;1
538;206;135;224;land;false;mountain;1
539;244;181;148;land;false;forest;1
540;197;215;187;land;false;hills;1
541;211;115;223;land;false;hills;1
542;189;149;200;land;true;hills;1
543;114;197;191;land;false;hills;1
544;117;243;217;land;true;hills;1
545;174;211;162;land;false;mountain;1
546;217;226;82;land;false;plains;1
547;134;157;232;land;false;plains;1
548;157;214;251;land;false;plains;1
549;224;199;80;land;false;plains;1
550;214;55;240;land;false;plains;1
551;152;209;225;land;false;hills;1
552;195;208;244;land;false;mountain;1
553;49;234;241;land;false;mountain;1
554;250;222;193;land;false;plains;1
555;178;213;218;land;false;forest;1
556;247;166;147;land;false;plains;1
557;196;198;174;land;false;hills;1
558;156;135;210;land;false;mountain;1
559;196;184;180;land;false;plains;1
560;175;212;193;land;false;mountain;1
561;186;225;175;land;false;plains;1
562;253;222;109;land;false;hills;1
563;158;251;100;land;false;hills;1
564;243;181;134;land;false;plains;1
565;202;137;240;land;false;plains;1
566;235;94;237;land;false;mountain;1
567;29;252;229;land;false;plains;1
568;242;221;121;land;false;hills;1
569;221;232;50;land;false;mountain;1
570;173;201;199;land;false;plains;1
571;177;179;157;land;false;mountain;1
572;251;213;221;land;false;mountain;1
573;86;239;238;land;false;mountain;1
574;244;56;240;land;false;mountain;1
575;143;253;107;land;false;hills;1
576;245;163;94;land;false;mountain;1
577;239;151;220;land;false;plains;1
578;209;167;232;land;false;mountain;1
579;230;212;135;land;false;hills;1
580;247;177;221;land;false;mountain;1
581;234;199;212;land;false;hills;1
582;164;212;151;land;false;plains;1
583;96;224;191;land;false;mountain;1
584;212;243;85;land;true;mountain;1
585;227;153;221;land;false;hills;1
586;230;140;228;land;false;hills;1
587;181;228;152;land;false;plains;1
588;186;148;185;land;false;mountain;1
589;252;194;62;land;false;mountain;1
590;136;207;197;land;false;mountain;1
591;213;213;84;land;false;mountain;1
592;227;249;240;land;false;hills;1
593;178;178;243;land;false;forest;1
594;228;128;238;land;false;mountain;1
595;204;190;117;land;false;mountain;1
596;185;209;111;land;false;plains;1
597;202;150;167;land;false;mountain;1
598;172;114;218;land;false;mountain;1
599;156;223;168;land;false;mountain;1
600;242;208;111;land;false;plains;1
601;187;210;111;land;false;mountain;1
602;243;241;133;land;false;hills;1
603;204;165;153;land;false;mountain;1
604;156;246;239;land;false;hills;1
605;193;191;205;land;false;mountain;1
606;206;221;183;land;false;mountain;1
607;97;250;195;land;false;mountain;1
608;143;121;238;land;false;mountain;1
609;246;164;102;land;false;plains;1
610;245;215;241;land;false;hills;1
611;213;123;200;land;false;plains;1
612;239;143;176;land;true;hills;1
613;248;138;216;land;false;hills;1
614;212;57;241;land;false;mountain;1
615;247;138;242;land;false;mountain;1
616;138;217;213;land;false;plains;1
617;197;234;242;land;false;plains;1
618;214;90;247;land;false;hills;1
619;68;245;238;land;false;plains;1
620;165;178;246;land;true;mountain;1
621;198;216;95;land;false;hills;1
622;42;246;249;land;false;urban;1
623;174;146;195;land;false;plains;1
624;222;254;50;land;false;hills;1
625;106;212;223;land;false;plains;1
626;187;163;155;land;false;hills;1
627;179;250;145;land;false;mountain;1
628;234;124;245;land;false;mountain;1
629;212;190;107;land;true;plains;1
630;139;200;237;land;false;mountain;1
631;210;177;159;land;false;mountain;1
632;239;94;185;land;false;hills;1
633;165;231;112;land;false;mountain;1
634;229;91;200;land;false;hills;1
635;223;168;142;land;false;plains;1
636;148;145;213;land;false;mountain;1
637;189;250;112;land;false;plains;1
638;240;209;223;land;false;plains;1
639;179;237;144;land;false;forest;1
640;160;246;200;land;false;mountain;1
641;191;222;191;land;false;hills;1
642;133;202;218;land;false;hills;1
643;35;245;245;land;true;hills;1
644;165;175;237;land;false;urban;1
645;135;246;146;land;false;hills;1
646;209;250;244;land;false;mountain;1
647;204;246;97;land;false;mountain;1
648;137;137;237;land;false;plains;1
649;199;222;222;land;false;hills;1
650;177;176;252;land;false;mountain;1
651;180;236;205;land;false;mountain;1
652;215;237;109;land;false;plains;1
653;250;205;161;land;false;mountain;1
654;249;206;101;land;false;hills;1
655;249;166;178;land;false;hills;1
656;199;201;247;land;false;hills;1
657;211;250;250;land;false;plains;1
658;206;108;230;land;false;plains;1
659;163;250;242;land;false;mountain;1
660;245;174;207;land;false;mountain;1
661;242;235;168;land;false;hills;1
662;39;211;254;land;false;hills;1
663;113;217;253;land;false;plains;1
664;228;222;119;land;false;mountain;1
665;150;212;166;land;false;hills;1
666;244;244;211;land;false;mountain;1
667;240;108;216;land;false;mountain;1
668;190;82;237;land;false;hills;1
669;208;175;138;land;false;hills;1
670;243;161;246;land;false;plains;1
671;225;226;164;land;false;plains;1
672;218;239;236;land;false;plains;1
673;117;229;227;land;false;hills;1
674;214;167;171;land;false;plains;1
675;227;130;168;land;true;hills;1
676;195;110;235;land;false;mountain;1
677;184;253;140;land;false;mountain;1
678;202;168;157;land;false;hills;1
679;211;176;119;land;false;mountain;1
680;149;181;248;land;false;forest;1
681;195;226;100;land;false;hills;1
682;106;250;253;land;false;forest;1
683;247;231;138;land;false;mountain;1
684;157;221;167;land;false;plains;1
685;85;237;201;land;false;mountain;1
686;253;209;119;land;false;mountain;1
687;231;186;223;land;false;mountain;1
688;138;226;172;land;false;forest;1
689;89;225;204;land;false;mountain;1
690;115;186;251;land;true;hills;1
691;226;242;191;land;false;urban;1
692;239;118;162;land;false;mountain;1
693;219;112;178;land;false;hills;1
694;148;233;187;land;false;plains;1
695;121;245;207;land;false;plains;1
696;165;229;187;land;false;mountain;1
697;87;208;211;land;false;plains;1
698;147;160;225;land;false;hills;1
699;193;237;201;land;false;plains;1
700;162;193;254;land;false;hills;1
701;107;228;167;land;false;hills;1
702;125;168;215;land;false;hills;1
703;137;168;233;land;false;plains;1
704;133;234;186;land;false;hills;1
705;251;165;189;land;true;plains;1
706;184;156;249;land;false;forest;1
707;200;69;253;land;false;hills;1
708;251;216;209;land;false;forest;1
709;138;158;251;land;true;hills;1
710;243;209;150;land;false;urban;1
711;202;141;161;land;false;mountain;1
712;89;239;251;land;false;plains;1
713;189;144;212;land;false;plains;1
714;127;245;208;land;false;mountain;1
715;235;141;206;land;false;mountain;1
716;91;190;227;land;false;hills;1
717;167;242;187;land;false;mountain;1
718;202;244;231;land;false;mountain;1
719;218;88;201;land;false;plains;1
720;77;247;218;land;false;mountain;1
721;118;203;186;land;false;mountain;1
722;171;186;149;land;false;hills;1
723;88;229;210;land;false;plains;1
724;251;110;236;land;false;mountain;1
725;228;213;64;land;false;hills;1
726;240;192;204;land;false;plains;1
727;186;225;174;land;false;mountain;1
728;224;105;212;land;false;hills;1
729;153;253;158;land;false;mountain;1
730;244;166;130;land;true;plains;1
731;251;198;154;land;false;plains;1
732;178;144;198;land;false;hills;1
733;165;159;189;land;true;urban;1
734;185;215;108;land;false;hills;1
735;189;243;131;land;false;hills;1
736;156;213;228;land;false;mountain;1
737;187;208;119;land;false;mountain;1
738;204;213;131;land;false;plains;1
739;152;253;113;land;false;urban;1
740;245;207;55;land;false;mountain;1
741;201;137;190;land;false;mountain;1
742;182;190;218;land;true;plains;1
743;226;103;208;land;false;hills;1
744;182;204;209;land;false;mountain;1
745;67;216;220;land;false;mountain;1
746;237;80;225;land;false;forest;1
747;99;246;203;land;false;forest;1
748;194;215;109;land;false;mountain;1
749;176;204;179;land;false;hills;1
750;109;240;179;land;false;hills;1
751;245;175;99;land;true;plains;1
752;153;234;243;land;false;hills;1
753;205;198;142;land;false;mountain;1
754;250;147;161;land;false;plains;1
755;192;207;102;land;false;plains;1
756;220;105;201;land;true;plains;1
757;224;176;179;land;false;plains;1
758;93;208;214;land;false;hills;1
759;195;231;102;land;false;hills;1
760;239;217;68;land;false;mountain;1
761;169;221;237;land;false;hills;1
762;221;192;119;land;false;plains;1
763;153;112;251;land;false;hills;1
764;183;226;193;land;true;plains;1
765;180;224;142;land;false;hills;1
766;226;229;245;land;false;plains;1
767;213;202;87;land;false;mountain;1
768;192;216;190;land;false;mountain;1
769;115;144;254;land;false;urban;1
770;252;247;64;land;false;plains;1
771;196;189;247;land;false;plains;1
772;186;210;218;land;false;hills;1
773;160;162;242;land;false;hills;1
774;225;247;249;land;false;plains;1
775;225;243;49;land;false;mountain;1
776;247;67;209;land;false;plains;1
777;105;226;191;land;false;plains;1
778;252;188;245;land;false;hills;1
779;118;216;246;land;false;hills;1
780;234;243;164;land;false;hills;1
781;181;177;167;land;false;mountain;1
782;209;254;174;land;false;hills;1
783;207;250;194;land;false;plains;1
784;233;142;157;land;false;plains;1
785;231;233;162;land;false;hills;1
786;248;26;243;land;false;hills;1
787;241;119;227;land;false;plains;1
788;195;249;135;land;false;hills;1
789;201;243;57;land;false;mountain;1
790;135;184;217;land;false;plains;1
791;145;247;222;land;false;hills;1
792;253;78;180;land;false;mountain;1
793;181;113;216;land;true;plains;1
794;192;63;252;land;false;hills;1
795;133;174;249;land;false;hills;1
796;193;145;249;land;false;plains;1
797;248;240;32;land;false;hills;1
798;134;218;233;land;false;hills;1
799;173;135;222;land;false;mountain;1
800;130;210;222;land;false;urban;1
801;198;120;211;land;false;mountain;1
802;103;181;238;land;false;plains;1
803;245;156;186;land;false;mountain;1
804;117;181;238;land;false;hills;1
805;233;198;170;land;false;hills;1
806;129;168;224;land;false;mountain;1
