15;coastal_bunker;2982.00;9.50;641.00;0.23;0
15;radar_station;2965.00;11.03;703.00;2.24;0
15;rocket_site;2925.00;12.32;685.00;4.05;0
16;bunker;500.00;11.53;3549.00;3.07;0
16;rocket_site;345.00;9.70;3581.00;0.67;0
17;bunker;1107.00;9.82;800.00;1.77;0
17;coastal_bunker;1092.00;9.50;790.00;-1.35;0
18;bunker;3069.00;11.05;976.00;4.35;0
18;coastal_bunker;3038.00;9.70;1016.00;-1.41;0
18;dockyard;3041.00;9.70;1056.00;-1.98;0
19;bunker;1807.00;9.70;919.00;3.32;0
19;coastal_bunker;1773.00;9.50;918.00;-0.17;0
20;air_base;712.00;10.78;3870.00;2.72;0
20;bunker;752.00;11.15;3960.00;0.19;0
20;synthetic_refinery;774.00;11.23;3940.00;4.99;0
20;fuel_silo;724.00;10.90;3879.00;1.38;0
20;radar_station;831.00;11.40;3792.00;4.88;0
21;bunker;1316.00;9.70;1134.00;0.13;0
22;bunker;1195.00;10.07;1406.00;0.21;0
22;coastal_bunker;1150.00;9.50;1407.00;-0.17;0
23;air_base;1416.00;9.85;1442.00;3.23;0
24;bunker;334.00;9.70;3512.00;5.23;0
27;air_base;1974.00;17.95;3437.00;2.78;0
27;bunker;1957.00;16.15;3306.00;0.01;0
27;coastal_bunker;2051.00;9.75;3351.00;0.79;0
27;dockyard;2045.00;9.70;3326.00;0.71;0
28;synthetic_refinery;1152.00;9.70;1939.00;2.12;0
28;fuel_silo;1115.00;9.70;1963.00;6.24;0
29;bunker;929.00;11.25;3301.00;5.30;0
29;radar_station;1012.00;12.78;3476.00;2.34;0
29;rocket_site;890.00;11.88;3386.00;4.93;0
30;bunker;927.00;9.93;1998.00;2.43;0
30;coastal_bunker;911.00;9.50;1989.00;-0.52;0
31;bunker;896.00;9.70;2179.00;4.79;0
32;air_base;927.00;9.70;2397.00;1.74;0
32;anti_air_building;892.00;9.70;2435.00;3.95;0
32;anti_air_building;931.00;9.90;2423.00;5.16;0
32;anti_air_building;978.00;9.70;2340.00;3.00;0
33;arms_factory;49.00;9.90;3746.00;5.45;0
33;arms_factory;75.00;9.70;3658.00;2.19;0
33;arms_factory;88.00;10.20;3788.00;4.85;0
33;arms_factory;51.00;10.40;3789.00;1.23;0
33;arms_factory;63.00;10.40;3792.00;5.35;0
33;arms_factory;106.00;9.90;3716.00;5.45;0
33;industrial_complex;46.00;9.98;3751.00;3.29;0
33;industrial_complex;5.00;9.90;3731.00;5.96;0
33;industrial_complex;29.00;9.70;3641.00;2.34;0
33;industrial_complex;41.00;9.70;3629.00;3.90;0
33;industrial_complex;67.00;10.40;3797.00;1.74;0
33;industrial_complex;18.00;10.40;3786.00;4.40;0
33;air_base;68.00;10.53;3813.00;0.79;0
33;bunker;7.00;10.40;3785.00;3.73;0
33;anti_air_building;40.00;10.00;3754.00;3.84;0
33;anti_air_building;14.00;9.70;3648.00;1.68;0
33;anti_air_building;55.00;9.70;3673.00;5.80;0
33;synthetic_refinery;8.00;10.20;3769.00;0.72;0
33;fuel_silo;50.00;9.80;3726.00;3.74;0
33;radar_station;84.00;9.82;3724.00;6.21;0
33;rocket_site;7.00;9.70;3666.00;4.25;0
34;bunker;1416.00;9.70;2404.00;3.17;0
34;coastal_bunker;1423.00;9.50;2418.00;-2.58;0
35;arms_factory;121.00;10.55;2788.00;5.35;0
35;arms_factory;23.00;10.55;2795.00;5.45;0
35;arms_factory;78.00;9.70;2649.00;3.29;0
35;arms_factory;32.00;9.70;2646.00;5.96;0
35;arms_factory;50.00;11.78;2754.00;2.34;0
35;arms_factory;176.00;9.88;2773.00;3.90;0
35;industrial_complex;66.00;9.70;2645.00;1.74;0
35;industrial_complex;19.00;9.70;2670.00;4.40;0
35;industrial_complex;90.00;9.70;2729.00;0.79;0
35;industrial_complex;172.00;9.75;2770.00;3.81;0
35;industrial_complex;233.00;9.70;2703.00;0.19;0
35;industrial_complex;30.00;9.70;2664.00;2.85;0
35;air_base;195.00;9.70;2680.00;4.41;0
35;bunker;107.00;9.70;2642.00;1.44;0
35;coastal_bunker;143.00;9.50;2650.00;0.37;0
35;dockyard;241.00;9.50;2668.00;-1.25;0
35;anti_air_building;5.00;9.73;2752.00;2.63;0
35;anti_air_building;147.00;9.70;2662.00;5.30;0
35;anti_air_building;137.00;9.70;2690.00;1.68;0
35;synthetic_refinery;251.00;9.70;2733.00;4.34;0
35;fuel_silo;37.00;9.78;2678.00;1.07;0
35;radar_station;138.00;9.50;2644.00;3.46;0
35;rocket_site;29.00;9.70;2641.00;0.13;0
36;bunker;1530.00;17.30;3421.00;0.58;0
36;synthetic_refinery;1466.00;13.45;3699.00;1.32;0
36;fuel_silo;1405.00;13.93;3597.00;3.98;0
36;radar_station;1354.00;14.10;3530.00;0.82;0
36;rocket_site;1528.00;13.88;3682.00;3.38;0
37;bunker;948.00;9.73;2439.00;1.02;0
38;bunker;529.00;9.70;2757.00;1.01;0
38;coastal_bunker;527.00;9.50;2763.00;-1.57;0
39;air_base;9.00;9.90;2966.00;1.81;0
39;bunker;23.00;9.70;3054.00;2.12;0
39;synthetic_refinery;25.00;9.80;2991.00;0.57;0
39;fuel_silo;113.00;11.57;2943.00;3.23;0
39;radar_station;67.00;10.10;2931.00;0.38;0
39;rocket_site;44.00;9.90;2953.00;3.73;0
40;bunker;542.00;11.15;3320.00;5.54;0
40;fuel_silo;432.00;10.95;3361.00;5.60;0
41;bunker;1352.00;16.80;2834.00;5.99;0
41;synthetic_refinery;1388.00;14.60;2820.00;3.56;0
42;coastal_bunker;517.00;9.50;2771.00;-3.14;0
42;fuel_silo;318.00;12.30;3072.00;3.15;0
43;air_base;564.00;11.00;3208.00;0.26;0
43;bunker;348.00;11.73;3092.00;2.56;0
43;fuel_silo;449.00;10.90;3129.00;2.56;0
43;radar_station;625.00;13.85;3211.00;5.05;0
43;rocket_site;479.00;11.28;3259.00;1.61;0
44;bunker;1635.00;14.80;3238.00;5.23;0
45;bunker;85.00;10.85;2985.00;2.49;0
45;radar_station;165.00;12.90;3075.00;1.17;0
46;bunker;1177.00;14.53;3069.00;0.50;0
46;radar_station;1138.00;14.60;3080.00;0.46;0
47;bunker;184.00;12.60;3055.00;1.68;0
47;rocket_site;165.00;12.28;3051.00;2.19;0
48;arms_factory;2941.00;11.15;4029.00;3.52;0
48;arms_factory;2980.00;12.95;4020.00;0.26;0
48;arms_factory;2985.00;10.73;3986.00;2.93;0
48;arms_factory;2999.00;11.30;4044.00;5.59;0
48;arms_factory;3003.00;10.75;4056.00;1.97;0
48;arms_factory;3051.00;10.53;4092.00;4.99;0
48;industrial_complex;3044.00;11.35;4075.00;6.20;0
48;industrial_complex;2986.00;10.35;4039.00;4.04;0
48;industrial_complex;2982.00;11.90;4019.00;0.42;0
48;industrial_complex;2991.00;11.65;4054.00;3.44;0
48;industrial_complex;3010.00;10.90;4076.00;4.64;0
48;industrial_complex;3012.00;11.60;4055.00;2.48;0
48;air_base;2993.00;12.65;4059.00;0.32;0
48;bunker;3015.00;9.70;3953.00;3.06;0
48;anti_air_building;3019.00;9.90;4006.00;3.16;0
48;anti_air_building;3015.00;10.98;4025.00;1.00;0
48;anti_air_building;2944.00;12.15;3980.00;3.67;0
48;synthetic_refinery;3027.00;9.80;4001.00;0.05;0
48;fuel_silo;3006.00;10.30;4005.00;1.61;0
48;radar_station;2995.00;10.50;4020.00;5.72;0
48;rocket_site;3018.00;10.62;4022.00;0.65;0
49;arms_factory;2951.00;15.48;3963.00;2.93;0
49;arms_factory;2921.00;10.15;3934.00;5.59;0
49;arms_factory;2956.00;9.70;3898.00;1.97;0
49;arms_factory;2977.00;10.32;3952.00;4.99;0
49;arms_factory;3016.00;11.50;3859.00;6.20;0
49;arms_factory;3038.00;11.25;3898.00;4.04;0
49;industrial_complex;3008.00;9.78;3925.00;0.42;0
49;industrial_complex;3050.00;12.03;3918.00;3.44;0
49;industrial_complex;3049.00;10.10;4036.00;4.64;0
49;industrial_complex;2937.00;9.70;3911.00;2.48;0
49;industrial_complex;3068.00;12.73;3995.00;0.32;0
49;industrial_complex;2961.00;10.53;3931.00;0.43;0
49;air_base;2939.00;10.35;3889.00;4.55;0
49;synthetic_refinery;2994.00;9.70;3894.00;0.19;0
49;fuel_silo;2929.00;9.90;3878.00;2.86;0
49;radar_station;2962.00;11.55;3948.00;0.35;0
49;rocket_site;2947.00;14.68;3962.00;1.91;0
50;arms_factory;2705.00;9.70;4052.00;1.97;0
50;arms_factory;2630.00;9.70;4074.00;4.99;0
50;arms_factory;2654.00;9.70;4089.00;6.20;0
50;arms_factory;2627.00;9.70;4087.00;4.04;0
50;arms_factory;2635.00;9.70;4086.00;0.42;0
50;arms_factory;2547.00;11.25;4084.00;3.44;0
50;air_base;2580.00;10.73;4069.00;2.49;0
50;bunker;2637.00;9.70;4026.00;0.56;0
50;coastal_bunker;2619.00;9.70;4042.00;0.03;0
50;dockyard;2676.00;9.50;4020.00;0.46;0
50;synthetic_refinery;2626.00;9.70;4078.00;1.68;0
50;fuel_silo;2554.00;10.88;4079.00;5.80;0
50;radar_station;2587.00;10.38;4054.00;1.79;0
50;rocket_site;2694.00;10.20;4071.00;3.74;0
51;arms_factory;2705.00;9.70;4020.00;6.20;0
51;arms_factory;2718.00;10.48;3994.00;4.04;0
51;arms_factory;2668.00;9.70;3937.00;0.42;0
51;arms_factory;2704.00;10.43;3996.00;3.44;0
51;arms_factory;2712.00;9.70;4008.00;4.64;0
51;arms_factory;2707.00;9.78;3980.00;2.48;0
51;industrial_complex;2660.00;9.70;3949.00;0.32;0
51;industrial_complex;2694.00;10.57;3979.00;0.43;0
51;industrial_complex;2685.00;9.85;3975.00;4.55;0
51;industrial_complex;2664.00;9.70;3942.00;0.93;0
51;industrial_complex;2668.00;9.85;3941.00;2.49;0
51;industrial_complex;2702.00;9.70;4002.00;5.15;0
51;air_base;2667.00;9.70;3987.00;2.99;0
51;bunker;2614.00;9.70;3870.00;4.35;0
51;coastal_bunker;2724.00;9.50;3987.00;0.32;0
51;dockyard;2639.00;9.50;3889.00;-0.32;0
51;anti_air_building;2638.00;9.78;3898.00;4.93;0
51;anti_air_building;2703.00;9.88;4010.00;1.31;0
51;anti_air_building;2696.00;10.43;3974.00;3.97;0
51;synthetic_refinery;2686.00;9.95;3960.00;0.35;0
51;fuel_silo;2700.00;9.82;3990.00;3.37;0
51;radar_station;2658.00;9.70;3940.00;6.17;0
51;rocket_site;2676.00;9.75;3989.00;2.42;0
52;air_base;2851.00;10.60;4032.00;0.94;0
52;bunker;2826.00;9.78;3952.00;6.04;0
52;coastal_bunker;2788.00;9.50;3992.00;-1.03;0
52;anti_air_building;2952.00;11.50;4063.00;0.94;0
52;anti_air_building;2814.00;9.95;3961.00;3.60;0
52;anti_air_building;2913.00;12.15;4038.00;1.44;0
52;radar_station;2874.00;14.80;3953.00;1.33;0
52;rocket_site;2840.00;11.80;4092.00;4.71;0
53;industrial_complex;2327.00;9.70;3729.00;2.49;0
53;industrial_complex;2433.00;10.93;3833.00;5.15;0
53;industrial_complex;2310.00;9.70;3793.00;2.99;0
53;industrial_complex;2416.00;11.65;3862.00;4.20;0
53;industrial_complex;2300.00;9.70;3691.00;0.94;0
53;industrial_complex;2524.00;9.70;3983.00;3.60;0
53;air_base;2489.00;12.70;4030.00;6.26;0
53;bunker;2378.00;9.70;3749.00;6.04;0
53;coastal_bunker;2491.00;9.50;3819.00;0.13;0
53;dockyard;2377.00;9.50;3741.00;1.25;0
53;synthetic_refinery;2469.00;9.80;3814.00;0.57;0
53;fuel_silo;2445.00;9.70;3783.00;3.24;0
53;radar_station;2436.00;9.82;3847.00;5.59;0
53;rocket_site;2475.00;10.10;3899.00;2.63;0
54;arms_factory;2750.00;9.78;4021.00;0.43;0
54;arms_factory;2732.00;9.70;4076.00;4.55;0
54;arms_factory;2723.00;11.18;4020.00;0.93;0
54;arms_factory;2745.00;9.95;4092.00;2.49;0
54;arms_factory;2712.00;9.70;4021.00;5.15;0
54;arms_factory;2761.00;9.70;4079.00;2.99;0
54;industrial_complex;2725.00;9.70;4078.00;4.20;0
54;industrial_complex;2724.00;9.70;4050.00;0.94;0
54;industrial_complex;2774.00;9.70;4042.00;3.60;0
54;industrial_complex;2713.00;9.70;4023.00;6.26;0
54;industrial_complex;2733.00;9.98;4009.00;4.10;0
54;industrial_complex;2731.00;9.88;4033.00;5.66;0
54;air_base;2723.00;9.70;4053.00;2.05;0
54;bunker;2755.00;10.30;4019.00;3.73;0
54;coastal_bunker;2767.00;9.50;4031.00;-0.86;0
54;dockyard;2772.00;9.50;4030.00;-0.86;0
54;anti_air_building;2734.00;10.90;4018.00;4.25;0
54;anti_air_building;2744.00;9.80;4042.00;4.35;0
54;anti_air_building;2721.00;9.70;4060.00;2.19;0
54;synthetic_refinery;2760.00;9.70;4065.00;4.85;0
54;fuel_silo;2766.00;9.70;4051.00;1.23;0
54;radar_station;2756.00;9.73;4042.00;4.27;0
54;rocket_site;2710.00;9.70;4038.00;0.63;0
55;bunker;1189.00;9.70;1779.00;4.71;0
55;coastal_bunker;1172.00;9.70;1788.00;-1.57;0
56;arms_factory;1335.00;10.10;1472.00;5.15;0
56;arms_factory;1334.00;9.80;1483.00;2.99;0
56;arms_factory;1351.00;10.18;1462.00;4.20;0
56;arms_factory;1334.00;10.03;1441.00;0.94;0
56;arms_factory;1355.00;9.70;1394.00;3.60;0
56;arms_factory;1348.00;9.70;1413.00;6.26;0
56;industrial_complex;1357.00;9.70;1461.00;4.10;0
56;industrial_complex;1381.00;9.70;1415.00;5.66;0
56;industrial_complex;1368.00;9.70;1411.00;2.05;0
56;industrial_complex;1355.00;9.70;1412.00;4.71;0
56;industrial_complex;1333.00;10.18;1474.00;2.55;0
56;industrial_complex;1344.00;10.07;1424.00;4.11;0
56;air_base;1347.00;9.82;1427.00;0.49;0
56;anti_air_building;1355.00;10.38;1381.00;0.56;0
56;anti_air_building;1339.00;10.48;1441.00;2.12;0
56;anti_air_building;1359.00;9.70;1394.00;6.24;0
56;synthetic_refinery;1328.00;9.70;1483.00;1.17;0
56;fuel_silo;1345.00;10.35;1462.00;5.29;0
56;radar_station;1355.00;9.70;1429.00;1.14;0
57;bunker;1421.00;10.03;1350.00;3.84;0
59;bunker;2012.00;9.70;1042.00;0.19;0
59;coastal_bunker;2013.00;9.70;1047.00;1.57;0
59;dockyard;2013.00;9.70;1038.00;1.57;0
60;synthetic_refinery;1264.00;10.38;893.00;2.19;0
60;fuel_silo;1264.00;11.00;898.00;4.85;0
60;radar_station;1232.00;9.70;894.00;1.33;0
60;rocket_site;1267.00;11.07;878.00;2.79;0
62;air_base;3063.00;11.43;3894.00;0.65;0
62;bunker;3053.00;11.75;3857.00;6.24;0
62;coastal_bunker;3066.00;9.50;3845.00;0.32;0
62;anti_air_building;3061.00;11.75;3867.00;3.73;0
62;anti_air_building;3063.00;12.07;3906.00;3.84;0
62;anti_air_building;3061.00;11.40;3870.00;1.68;0
62;fuel_silo;3061.00;11.05;3873.00;0.72;0
62;rocket_site;3060.00;11.30;3884.00;0.12;0
63;dockyard;2939.00;9.70;3856.00;0.79;0
64;bunker;3025.00;9.78;494.00;4.62;0
64;coastal_bunker;3028.00;9.82;500.00;-1.57;0
65;bunker;2777.00;10.30;5.00;4.25;0
65;coastal_bunker;2826.00;9.73;1.00;1.07;0
65;dockyard;2824.00;10.07;8.00;1.07;0
65;radar_station;2731.00;15.30;17.00;4.98;0
65;rocket_site;2770.00;11.32;11.00;2.70;0
66;rocket_site;2160.00;9.78;44.00;1.52;0
67;arms_factory;2283.00;9.80;3672.00;1.61;0
67;arms_factory;2227.00;10.80;3648.00;5.73;0
67;arms_factory;2268.00;10.73;3674.00;0.65;0
67;arms_factory;2236.00;9.70;3638.00;4.78;0
67;arms_factory;2255.00;9.70;3699.00;0.06;0
67;arms_factory;2233.00;11.75;3672.00;4.18;0
67;industrial_complex;2229.00;9.95;3651.00;0.56;0
67;industrial_complex;2242.00;11.53;3662.00;2.12;0
67;industrial_complex;2268.00;10.38;3705.00;6.24;0
67;industrial_complex;2257.00;9.85;3702.00;1.17;0
67;industrial_complex;2229.00;11.65;3675.00;5.29;0
67;industrial_complex;2269.00;9.90;3713.00;0.57;0
67;air_base;2230.00;12.32;3665.00;3.23;0
67;bunker;2326.00;9.70;3624.00;2.05;0
67;coastal_bunker;2240.00;9.70;3608.00;0.90;0
67;dockyard;2318.00;9.70;3635.00;-4.35;0
67;anti_air_building;2210.00;9.70;3608.00;4.69;0
67;anti_air_building;2191.00;10.28;3606.00;5.90;0
67;anti_air_building;2213.00;9.98;3596.00;2.63;0
67;synthetic_refinery;2270.00;9.82;3683.00;5.30;0
67;fuel_silo;2188.00;12.35;3618.00;1.68;0
67;radar_station;2257.00;11.10;3652.00;5.33;0
67;rocket_site;2189.00;10.65;3608.00;1.07;0
1;supply_node;115.00;10.25;3828.00;1.30;0
2;supply_node;518.00;10.15;3993.00;1.82;0
3;supply_node;1863.00;11.45;1353.00;3.89;0
4;supply_node;909.00;11.05;4005.00;2.87;0
5;supply_node;1399.00;12.82;3726.00;1.48;0
6;supply_node;1577.00;12.70;3810.00;0.73;0
8;supply_node;2456.00;9.70;8.00;4.31;0
9;supply_node;2325.00;9.70;193.00;4.54;0
10;supply_node;2710.00;12.70;147.00;1.14;0
11;supply_node;2321.00;10.10;333.00;0.57;0
12;supply_node;1020.00;9.70;203.00;6.21;0
13;supply_node;2672.00;9.70;502.00;5.68;0
14;supply_node;1975.00;10.35;526.00;4.81;0
15;supply_node;2983.00;9.75;619.00;2.81;0
16;supply_node;496.00;10.95;3540.00;2.34;0
17;supply_node;1114.00;9.70;794.00;3.02;0
18;supply_node;3032.00;10.95;965.00;5.03;0
19;supply_node;1813.00;10.28;915.00;0.70;0
20;supply_node;769.00;11.48;3782.00;5.25;0
21;supply_node;1321.00;9.93;1135.00;5.59;0
22;supply_node;1195.00;9.82;1404.00;3.60;0
24;supply_node;332.00;9.70;3507.00;3.10;0
27;supply_node;1951.00;15.62;3303.00;1.04;0
29;supply_node;922.00;11.18;3300.00;1.35;0
30;supply_node;918.00;9.70;1993.00;5.05;0
31;supply_node;900.00;9.70;2175.00;5.32;0
33;supply_node;9.00;9.70;3596.00;3.05;0
34;supply_node;1425.00;9.70;2398.00;2.88;0
35;supply_node;131.00;9.70;2557.00;3.73;0
36;supply_node;1534.00;18.08;3426.00;4.75;0
37;supply_node;949.00;9.70;2442.00;2.53;0
38;supply_node;533.00;9.70;2760.00;6.00;0
39;supply_node;59.00;11.07;2948.00;2.87;0
40;supply_node;549.00;11.35;3338.00;1.17;0
41;supply_node;1359.00;17.73;2831.00;4.08;0
42;supply_node;518.00;9.70;2773.00;4.01;0
43;supply_node;356.00;11.78;3095.00;4.90;0
44;supply_node;1643.00;14.53;3229.00;3.46;0
45;supply_node;85.00;10.70;2982.00;3.64;0
46;supply_node;1182.00;15.45;3069.00;4.93;0
47;supply_node;176.00;11.85;3053.00;2.54;0
48;supply_node;3034.00;10.57;3981.00;2.63;0
50;supply_node;2668.00;9.70;4026.00;0.69;0
51;supply_node;2593.00;9.50;3855.00;0.69;0
52;supply_node;2874.00;15.88;3947.00;6.18;0
53;supply_node;2335.00;9.70;3653.00;1.29;0
54;supply_node;2735.00;10.07;3998.00;1.34;0
55;supply_node;1188.00;9.70;1774.00;1.79;0
57;supply_node;1429.00;10.88;1342.00;4.99;0
59;supply_node;1989.00;9.70;1042.00;0.11;0
62;supply_node;3062.00;10.95;3889.00;6.21;0
64;supply_node;3061.00;9.85;491.00;4.72;0
65;supply_node;2774.00;10.82;7.00;4.53;0
65;floating_harbor;2832.37;9.50;5.10;-2.00;15501
67;supply_node;2326.00;9.50;3623.00;4.03;0
68;air_base;1654.00;16.90;3409.00;4.71;0
68;supply_node;1679.00;15.68;3343.00;1.29;0
68;bunker;1606.00;20.85;3462.00;4.05;0
68;fuel_silo;1691.00;20.30;3428.00;5.30;0
69;air_base;1357.00;15.38;3214.00;6.10;0
69;supply_node;1344.00;18.43;3175.00;3.55;0
69;bunker;1360.00;15.05;3225.00;0.06;0
69;synthetic_refinery;1363.00;16.52;3208.00;3.73;0
27;synthetic_refinery;1953.00;16.48;3372.00;1.29;0
70;supply_node;1911.00;9.70;2967.00;2.56;0
70;bunker;1913.00;9.70;2972.00;0.13;0
70;coastal_bunker;1913.00;9.70;2965.00;1.11;0
71;air_base;1812.00;15.07;3134.00;1.38;0
71;supply_node;1829.00;9.70;2896.00;0.09;0
71;bunker;1830.00;9.70;2900.00;5.08;0
71;coastal_bunker;1833.00;9.50;2886.00;0.56;0
71;dockyard;1904.00;9.50;2943.00;1.11;0
71;anti_air_building;1879.00;11.70;2952.00;2.58;0
71;anti_air_building;1723.00;16.83;2951.00;5.24;0
71;anti_air_building;1821.00;9.70;2936.00;1.62;0
71;fuel_silo;1798.00;17.33;3163.00;1.02;0
41;air_base;1393.00;20.35;3026.00;4.03;0
41;fuel_silo;1325.00;18.10;2826.00;2.48;0
72;supply_node;1635.00;9.70;2736.00;1.46;0
72;bunker;1639.00;9.70;2734.00;0.11;0
72;coastal_bunker;1627.00;9.50;2732.00;-4.39;0
73;supply_node;1441.00;9.70;2656.00;4.72;0
73;bunker;1445.00;9.70;2651.00;5.97;0
73;coastal_bunker;1446.00;9.50;2646.00;0.59;0
74;dockyard;1429.00;9.50;2522.00;1.29;0
74;fuel_silo;1375.00;9.70;2548.00;1.99;0
74;radar_station;1323.00;12.28;2560.00;6.08;0
75;arms_factory;1880.00;13.70;3499.00;0.11;0
75;arms_factory;1859.00;17.33;3414.00;1.67;0
75;arms_factory;1895.00;14.82;3450.00;5.80;0
75;arms_factory;1860.00;14.03;3441.00;0.72;0
75;arms_factory;1905.00;21.48;3371.00;4.84;0
75;arms_factory;1949.00;20.95;3439.00;0.12;0
75;industrial_complex;1874.00;15.23;3509.00;2.78;0
75;industrial_complex;1884.00;16.73;3434.00;5.45;0
75;industrial_complex;1938.00;20.10;3413.00;2.19;0
75;industrial_complex;1848.00;16.25;3451.00;4.85;0
75;industrial_complex;1887.00;14.62;3451.00;1.23;0
75;industrial_complex;1836.00;16.80;3437.00;5.35;0
75;air_base;1876.00;18.62;3378.00;5.45;0
75;supply_node;1852.00;18.80;3364.00;0.42;0
75;bunker;1867.00;15.50;3456.00;5.97;0
75;anti_air_building;1926.00;18.88;3424.00;2.35;0
75;anti_air_building;1930.00;18.73;3449.00;0.19;0
75;anti_air_building;1838.00;16.52;3450.00;1.39;0
75;synthetic_refinery;1871.00;19.50;3404.00;4.42;0
75;fuel_silo;1866.00;17.52;3387.00;2.26;0
75;radar_station;1881.00;16.40;3435.00;4.45;0
75;rocket_site;1929.00;20.68;3406.00;0.19;0
76;supply_node;2071.00;13.03;3594.00;3.92;0
